topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_per_resource_mean,B_per_resource_min,B_per_resource_max,B_per_resource_n,D_per_resource_mean,D_per_resource_min,D_per_resource_max,D_per_resource_n,B_ratio_per,D_ratio_per,B_tighter,D_tighter,B_n_tightened,D_n_tightened
chain10_c6,req8,93,8,7,1.928918188533166,1.928918188533166,1.928918188533166,1.928918188533166,0.027936529089137695,0.48223099382048623,0.014483003610631023,0.25000074999925,0.006985578959479137,1.9289162596169065e-06,0.027936529089137695,8,0.07144327186503392,1.9289162596169065e-06,0.48223099382048623,9,0.0036215009019077565,0.037037999999037036,True,True,8,9
chain10_c6,req16,93,16,16,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,1.0,1.0,0.4210352741254129,2.7524960000000006e-06,2.7524987524960007,9,0.44463085176172623,2.7524960000000006e-06,2.7524987524960007,10,0.15296474657567521,0.16153716740417387,False,False,8,9
chain10_c6,req24,93,24,28,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,2.7524987524960007,1.0,1.0,0.8600252471058282,2.7524960000000006e-06,2.7524987524960007,9,0.890304440389097,2.7524960000000006e-06,2.7524987524960007,10,0.31245254746289947,0.32345316762878007,False,False,8,8
chain10_c6,req8,94,8,12,3.2762802762769994,3.2762802762769994,3.2762802762769994,3.2762802762769994,1.2590368362769997,3.2762802762769994,0.3842885010154583,1.0,0.6132807115845568,3.2762769999999994e-06,1.2590368362769997,6,0.9224672039151302,3.2762769999999994e-06,3.2762802762769994,7,0.18718810964532565,0.2815593069355396,True,False,6,6
chain10_c6,req16,94,16,23,4.043004363000321,4.043004363000321,4.043004363000321,4.043004363000321,4.043004363000321,4.043004363000321,1.0,1.0,1.621289580247394,4.04300032e-06,4.043004363000321,8,1.8903690005532745,4.04300032e-06,4.043004363000321,9,0.4010110884580475,0.46756541196270884,False,False,6,6
chain10_c6,req24,94,24,37,4.336650716646381,4.336650716646381,4.336650716646381,4.336650716646381,4.336650716646381,4.336650716646381,1.0,1.0,3.0531699109411785,4.336646380000001e-06,4.336650716646381,8,3.2484217922019365,4.336646380000001e-06,4.336650716646381,9,0.7040386949360441,0.7490623535192168,False,False,6,6
chain10_c6,req8,95,8,15,2.489580610538121,2.489580610538121,2.489580610538121,2.489580610538121,2.307416435423881,2.307416435423881,0.9268293726488874,0.9268293726488874,0.8652827192702809,2.48957812096e-06,2.307416435423881,8,0.6409508078686099,2.48957812096e-06,2.307416435423881,9,0.34756163974270776,0.2574533257350799,True,True,8,9
chain10_c6,req16,95,16,28,3.88955780955392,3.88955780955392,3.88955780955392,3.88955780955392,3.88955780955392,3.88955780955392,1.0,1.0,1.818246541711001,3.88955392e-06,3.88955780955392,8,1.7924948694719818,3.88955392e-06,3.88955780955392,9,0.46746870228920173,0.46084798253135023,False,False,6,7
chain10_c6,req24,95,24,39,4.8984068984019995,4.8984068984019995,4.8984068984019995,4.8984068984019995,4.8984068984019995,4.8984068984019995,1.0,1.0,2.3062085322444883,4.898402e-06,4.8984068984019995,9,2.5976172456397464,4.898402e-06,4.8984068984019995,10,0.4708078728610397,0.5302983805790334,False,False,8,8
chain10_c6,req8,96,8,17,1.9581399581380001,1.9581399581380001,1.9581399581380001,1.9581399581380001,0.15454760778347207,0.15454760778347207,0.07892572088178608,0.07892572088178608,0.025440008264470012,1.958138e-06,0.15454760778347207,8,0.02805341951333868,1.958138e-06,0.15454760778347207,9,0.01299192540285066,0.014326565063313831,True,True,8,9
chain10_c6,req16,96,16,36,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,1.0,1.0,2.2527349969305974,4.74201736e-06,4.74202210201736,9,2.8986434043293605,4.74201736e-06,4.74202210201736,10,0.47505788637556845,0.6112673753874353,False,False,7,7
chain10_c6,req24,96,24,53,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,4.74202210201736,1.0,1.0,2.6098049555995826,4.74201736e-06,4.74202210201736,9,3.0551218043293606,4.74201736e-06,4.74202210201736,10,0.5503569784057553,0.6442656188864334,False,False,7,7
chain10_c6,req8,97,8,11,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,2.0427077552099995,4.055214055210001,0.5037237806437364,1.0,0.40845043904735995,4.055210000000001e-06,2.0427077552099995,6,0.9408224822505258,4.055210000000001e-06,4.055214055210001,7,0.10072228826554709,0.2320031617176383,True,False,6,6
chain10_c6,req16,97,16,24,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,1.0,1.0,1.7067084415677949,4.055210000000001e-06,4.055214055210001,8,2.160157069519151,4.055210000000001e-06,4.055214055210001,9,0.42086765786754804,0.53268632434923,False,False,7,7
chain10_c6,req24,97,24,39,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,4.055214055210001,1.0,1.0,2.444678419804246,0.10143368425585605,4.055214055210001,9,2.192148061536236,4.055210000000001e-06,4.055214055210001,10,0.602848181753416,0.5405751784470757,False,False,8,8
chain10_c6,req8,98,8,4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1.0,1.0,1e-09,1e-09,1e-09,7,1e-09,1e-09,1e-09,8,1.0,1.0,False,False,0,0
chain10_c6,req16,98,16,14,2.638191242412924,2.638191242412924,2.638191242412924,2.638191242412924,2.638191242412924,0.9981609034571741,1.0,0.3783504726307268,0.8614767372228982,2.63818860422432e-06,2.638191242412924,8,0.3075196484091772,2.63818860422432e-06,0.9981609034571741,9,0.32654067050688124,0.116564577830952,False,True,6,9
chain10_c6,req24,98,24,26,4.587447587443,4.587447587443,4.587447587443,4.587447587443,4.587447587443,4.587447587443,1.0,1.0,2.2008328634990804,4.5874430000000005e-06,4.587447587443,8,2.2064499037433136,4.5874430000000005e-06,4.587447587443,9,0.4797510645186039,0.48097550144941664,False,False,7,7
chain10_c6,req8,99,8,19,3.44257344257,3.44257344257,3.44257344257,3.44257344257,3.44257344257,3.44257344257,1.0,1.0,1.477006261672096,3.44257e-06,3.44257344257,8,1.654771099721768,3.44257e-06,3.44257344257,9,0.42904132222941327,0.48067851777954346,False,False,6,7
chain10_c6,req16,99,16,25,3.50003328002978,3.50003328002978,3.50003328002978,3.50003328002978,3.4425735000297797,3.50003328002978,0.9835830761016331,1.0,1.562900107595498,3.50002978e-06,3.4425735000297797,9,1.83204996099384,3.50002978e-06,3.50003328002978,10,0.44653864193605614,0.5234378688474219,True,False,9,9
chain10_c6,req24,99,24,38,4.93874493874,4.93874493874,4.93874493874,4.93874493874,4.93874493874,4.93874493874,1.0,1.0,2.785810014599052,0.02251368666090152,4.93874493874,9,2.5885616715908677,4.93874e-06,4.93874493874,10,0.5640724615573655,0.5241335002514376,False,False,8,8
grid4x4_c5,req8,10,8,54,2.922458017895095,2.922458017895095,2.922458017895095,2.922458017895095,2.922458017895095,2.922458017895095,1.0,1.0,0.8529792401384388,2.9224550954399995e-06,2.922458017895095,24,1.1694336287733953,2.9224550954399995e-06,2.922458017895095,16,0.2918704853638235,0.4001541242380897,False,False,20,12
grid4x4_c5,req16,10,16,99,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,1.0,1.0,2.546207101299269,4.942124e-06,4.9421289421240004,24,2.822295410384258,4.942124e-06,4.9421289421240004,16,0.5152045062193328,0.5710687526439381,False,False,23,14
grid4x4_c5,req24,10,24,130,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,4.9421289421240004,1.0,1.0,2.7581249449550937,0.9037619881592518,4.9421289421240004,24,3.441476368394,1.9105668621240002,4.9421289421240004,16,0.5580843756313898,0.6963550341758064,False,False,23,14
grid4x4_c5,req8,11,8,49,4.7482687482640005,4.7482687482640005,4.7482687482640005,4.7482687482640005,2.593026997224,3.461412748264001,0.5460994595497629,0.7289841691310158,0.9256625499737449,4.748264000000001e-06,2.593026997224,22,0.7185092369352365,4.748264000000001e-06,3.461412748264001,15,0.1949473795711697,0.15132025481875438,True,True,22,15
grid4x4_c5,req16,11,16,93,4.7482687482640005,4.7482687482640005,4.7482687482640005,4.7482687482640005,3.617532519144,4.7482687482640005,0.7618634729692996,1.0,1.6520505490081534,0.4949715867045239,3.617532519144,24,1.9893217786901667,4.748264000000001e-06,4.7482687482640005,16,0.3479269259163468,0.4189572840453642,True,False,24,14
grid4x4_c5,req24,11,24,136,4.7482687482640005,4.7482687482640005,4.7482687482640005,4.7482687482640005,4.450638748264,4.7482687482640005,0.9373182067445495,1.0,2.095447189217603,0.4949715867045239,4.450638748264,24,2.7299623721602666,0.12374645787413098,4.7482687482640005,16,0.4413076218534835,0.5749384706074945,True,False,24,14
grid4x4_c5,req8,12,8,51,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,1.0,1.0,1.4823750481459919,3.68215828e-06,3.68216196215828,22,1.4191768331755041,3.68215828e-06,3.68216196215828,15,0.40258279331013064,0.38541944861753474,False,False,21,14
grid4x4_c5,req16,12,16,89,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,3.68216196215828,1.0,1.0,2.6828202966983388,3.68215828e-06,3.68216196215828,23,2.270693566744403,3.68215828e-06,3.68216196215828,16,0.7285992099939618,0.6166740056739514,False,False,19,13
grid4x4_c5,req24,12,24,150,3.7899536299498404,3.7899536299498404,3.7899536299498404,3.7899536299498404,3.7899536299498404,3.7899536299498404,1.0,1.0,2.9661239515082127,3.78994984e-06,3.7899536299498404,24,2.7463534096597813,3.78994984e-06,3.7899536299498404,16,0.7826280321924332,0.7246403723668062,False,False,20,12
grid4x4_c5,req8,13,8,39,3.4635354635319997,3.4635354635319997,3.4635354635319997,3.4635354635319997,2.609134836972,3.4635354635319997,0.7533154675169084,1.0,0.6063163325062947,3.4635319999999996e-06,2.609134836972,18,0.8686512474364052,3.4635319999999996e-06,3.4635354635319997,13,0.17505705914961045,0.25079900482687223,True,False,18,11
grid4x4_c5,req16,13,16,97,3.981967561963581,3.981967561963581,3.981967561963581,3.981967561963581,3.981967561963581,3.981967561963581,1.0,1.0,2.364089396693094,0.5084477179152136,3.981967561963581,20,2.4961660510689794,0.1271149159514884,3.981967561963581,14,0.5936988084170425,0.6268675001054188,False,False,17,11
grid4x4_c5,req24,13,24,145,4.555506555502,4.555506555502,4.555506555502,4.555506555502,4.555506555502,4.555506555502,1.0,1.0,2.8046806105532656,4.555502e-06,4.555506555502,24,3.502910934162,2.0135260047020007,4.555506555502,16,0.6156682196331951,0.7689399392766305,False,False,23,14
grid4x4_c5,req8,14,8,25,2.1149173149152,2.1149173149152,2.1149173149152,2.1149173149152,1.207584780072085,2.1149173149152,0.5709843933640992,1.0,0.4941791472199404,2.1149152e-06,1.207584780072085,13,0.4332283008610194,2.1149152e-06,2.1149173149152,10,0.23366357811475721,0.20484408435532156,True,False,13,9
grid4x4_c5,req16,14,16,60,3.004496027453023,3.004496027453023,3.004496027453023,3.004496027453023,3.004496027453023,3.004496027453023,1.0,1.0,1.190111489128762,3.00449302296e-06,3.004496027453023,24,1.267254504700523,3.00449302296e-06,3.004496027453023,16,0.39611018894827615,0.42178604768361183,False,False,17,12
grid4x4_c5,req24,14,24,119,4.458171458167,4.458171458167,4.458171458167,4.458171458167,4.458171458167,4.458171458167,1.0,1.0,2.1536463105160846,4.458167e-06,4.458171458167,24,2.1683733211135814,0.007762892102699208,4.458171458167,16,0.48307839452221685,0.48638176917608267,False,False,23,14
grid4x4_c5,req8,15,8,54,4.153796273792121,4.153796273792121,4.153796273792121,4.153796273792121,2.5772432536167598,2.5772432536167598,0.6204549004672103,0.6204549004672103,0.9632493315592316,4.153792120000001e-06,2.5772432536167598,23,0.65570720855529,4.153792120000001e-06,2.5772432536167598,16,0.2318961422438403,0.1578573346729583,True,True,23,16
grid4x4_c5,req16,15,16,90,4.7625967625920005,4.7625967625920005,4.7625967625920005,4.7625967625920005,3.6291500848319997,4.7625967625920005,0.7620107822978629,1.0,1.573559503519103,0.014560185324159992,3.6291500848319997,24,2.1484370217686353,0.003643618275039998,4.7625967625920005,16,0.3303994820385985,0.45110621975045556,True,False,24,14
grid4x4_c5,req24,15,24,150,4.7625967625920005,4.7625967625920005,4.7625967625920005,4.7625967625920005,4.7625967625920005,4.7625967625920005,1.0,1.0,2.7410625161264,0.014560185324159992,4.7625967625920005,24,3.23108665060505,0.003643618275039998,4.7625967625920005,16,0.5755394909046638,0.6784296071386401,False,False,23,14
grid4x4_c5,req8,16,8,29,2.4446984446960003,2.4446984446960003,2.4446984446960003,2.4446984446960003,0.238574577706027,0.35985397733600005,0.09758855053212663,0.14719769553448875,0.02334394625445463,2.4446960000000004e-06,0.238574577706027,24,0.054330724465244,2.4446960000000004e-06,0.35985397733600005,16,0.009548803986480002,0.022223896195917144,True,True,24,16
grid4x4_c5,req16,16,16,68,3.195011195008001,3.195011195008001,3.195011195008001,3.195011195008001,3.195011195008001,3.195011195008001,1.0,1.0,0.9115251352252355,3.195008000000001e-06,3.195011195008001,24,1.1047752221850355,3.195008000000001e-06,3.195011195008001,16,0.2852963822628962,0.3457813305665957,False,False,23,14
grid4x4_c5,req24,16,24,108,4.046628046624001,4.046628046624001,4.046628046624001,4.046628046624001,4.046628046624001,4.046628046624001,1.0,1.0,1.7037130033202113,4.046624e-06,4.046628046624001,24,1.9440613215890132,0.020825924824000006,4.046628046624001,16,0.42102041099170845,0.48041512567751177,False,False,23,14
grid4x4_c5,req8,17,8,30,4.582776582772,4.582776582772,4.582776582772,4.582776582772,3.4865839434119996,4.582776582772,0.7608016407605577,1.0,0.7393255045337899,4.5827720000000005e-06,3.4865839434119996,17,0.75294504444176,4.5827720000000005e-06,4.582776582772,12,0.16132697965533188,0.16429887664004852,True,False,17,11
grid4x4_c5,req16,17,16,56,4.582776582772,4.582776582772,4.582776582772,4.582776582772,4.582776582772,4.582776582772,1.0,1.0,0.8906434090520642,4.5827720000000005e-06,4.582776582772,23,1.1469561196000282,4.5827720000000005e-06,4.582776582772,16,0.1943458060775325,0.2502753732119022,False,False,22,14
grid4x4_c5,req24,17,24,111,4.582776582772,4.582776582772,4.582776582772,4.582776582772,4.582776582772,4.582776582772,1.0,1.0,2.074522579172521,4.5827720000000005e-06,4.582776582772,24,2.343322014374314,4.5827720000000005e-06,4.582776582772,16,0.4526780962814681,0.5113323706819023,False,False,23,14
grid4x4_c5,req8,18,8,28,1.917036917035,1.917036917035,1.917036917035,1.917036917035,1.917036917035,1.917036917035,1.0,1.0,0.5120851668283485,1.917035e-06,1.917036917035,14,0.597513856084795,1.917035e-06,1.917036917035,11,0.26712326835122663,0.31168615000327926,False,False,13,10
grid4x4_c5,req16,18,16,78,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,1.0,1.0,1.6587499579883775,4.283756000000001e-06,4.283760283756001,24,1.8057333177396844,4.283756000000001e-06,4.283760283756001,16,0.38721820272678414,0.42152996389340847,False,False,23,14
grid4x4_c5,req24,18,24,124,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,4.283760283756001,1.0,1.0,2.326239810190239,4.283756000000001e-06,4.283760283756001,24,2.3294415279563143,0.060761097112453394,4.283760283756001,16,0.5430368779063874,0.5437842861538135,False,False,23,14
grid4x4_c5,req8,19,8,44,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,1.0,1.0,0.8656256458277586,3.920813e-06,3.920816920813001,21,0.925692055502885,3.920813e-06,3.920816920813001,15,0.22077685934090155,0.23609673040049475,False,False,20,13
grid4x4_c5,req16,19,16,78,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,1.0,1.0,1.4448703429713687,3.920813e-06,3.920816920813001,24,1.4698945335121003,3.920813e-06,3.920816920813001,16,0.36851257586180985,0.3748949678597363,False,False,23,14
grid4x4_c5,req24,19,24,122,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,3.920816920813001,1.0,1.0,1.573472826901596,3.920813e-06,3.920816920813001,24,2.13939707796206,0.15967909969299995,3.920816920813001,16,0.40131249652312984,0.5456508480682759,False,False,23,14
grid4x4_c5,req8,20,8,58,3.23081323081,3.23081323081,3.23081323081,3.23081323081,2.78017467081,3.23081323081,0.8605185357969394,1.0,1.0362946539934825,3.23081e-06,2.78017467081,22,0.8992224377922401,3.23081e-06,3.23081323081,15,0.32075350073197273,0.27832696400305235,True,False,22,14
grid4x4_c5,req16,20,16,127,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,1.0,1.0,2.7503708740169603,4.2116941600000015e-06,4.211698371694161,24,3.0761013406201205,4.2116941600000015e-06,4.211698371694161,16,0.6530313026454029,0.730370759998835,False,False,22,13
grid4x4_c5,req24,20,24,176,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,4.211698371694161,1.0,1.0,3.0018057536524534,1.99034447539368,4.211698371694161,24,3.2800660359068403,0.6763325883396001,4.211698371694161,16,0.7127304685033684,0.7787988945151905,False,False,22,13
grid4x4_c5,req8,21,8,43,5.638873638868001,5.638873638868001,5.638873638868001,5.638873638868001,5.107792638867999,5.107792638867999,0.9058178930736571,0.9058178930736571,1.681305218738872,5.638868000000001e-06,5.107792638867999,20,1.2811473821182011,5.638868000000001e-06,5.107792638867999,14,0.2981633082092601,0.22719916496929876,True,True,20,14
grid4x4_c5,req16,21,16,85,5.638873638868001,5.638873638868001,5.638873638868001,5.638873638868001,5.107792638867999,5.638873638868001,0.9058178930736571,1.0,2.8500221335320277,0.2817689127444969,5.107792638867999,24,2.8127599789909437,5.638868000000001e-06,5.638873638868001,16,0.5054240112577105,0.49881592657139284,True,False,24,15
grid4x4_c5,req24,21,24,126,5.638873638868001,5.638873638868001,5.638873638868001,5.638873638868001,5.107792638867999,5.638873638868001,0.9058178930736571,1.0,3.2759511469371176,1.8905095025852223,5.107792638867999,24,3.3598839028936602,5.638868000000001e-06,5.638873638868001,16,0.5809584248095976,0.5958430917363408,True,False,24,15
grid4x4_c5,req8,22,8,46,3.248492394354426,3.248492394354426,3.248492394354426,3.248492394354426,3.248492394354426,3.248492394354426,1.0,1.0,0.9841063433330719,3.2484891458652804e-06,3.248492394354426,20,0.815189991929301,3.2484891458652804e-06,3.248492394354426,14,0.30294248034668514,0.2509440974360982,False,False,17,12
grid4x4_c5,req16,22,16,88,4.429299429295,4.429299429295,4.429299429295,4.429299429295,4.429299429295,4.429299429295,1.0,1.0,1.7023675436919994,4.429295e-06,4.429299429295,24,1.4777080192773233,4.429295e-06,4.429299429295,16,0.38434239338905135,0.33362116128430863,False,False,23,14
grid4x4_c5,req24,22,24,137,5.034433034427999,5.034433034427999,5.034433034427999,5.034433034427999,5.034433034427999,5.034433034427999,1.0,1.0,2.7531594487809863,0.5527062270675791,5.034433034427999,24,2.81954119928787,5.034427999999999e-06,5.034433034427999,16,0.5468658396990266,0.5600513861255918,False,False,23,14
grid4x4_c5,req8,23,8,52,3.4013152413118397,3.4013152413118397,3.4013152413118397,3.4013152413118397,3.4013152413118397,3.4013152413118397,1.0,1.0,1.1715910971467727,3.4013118399999993e-06,3.4013152413118397,20,1.1197304066057037,3.4013118399999993e-06,3.4013152413118397,14,0.3444523703409821,0.3292051242430088,False,False,18,12
grid4x4_c5,req16,23,16,113,4.41920599920158,4.41920599920158,4.41920599920158,4.41920599920158,4.41920599920158,4.41920599920158,1.0,1.0,2.3163923739397703,4.41920158e-06,4.41920599920158,22,2.472779359868597,4.41920158e-06,4.41920599920158,15,0.5241648328587248,0.5595528609246447,False,False,20,12
grid4x4_c5,req24,23,24,177,4.601407581402982,4.601407581402982,4.601407581402982,4.601407581402982,4.601407581402982,4.601407581402982,1.0,1.0,3.143157677545366,4.601402980000001e-06,4.601407581402982,24,3.030670071234786,4.601402980000001e-06,4.601407581402982,16,0.6830861256996079,0.6586397787241282,False,False,20,13
grid4x4_c5,req8,24,8,45,5.323243323238,5.323243323238,5.323243323238,5.323243323238,4.061526079398001,3.4451765717180005,0.7629796033684729,0.6471950205015958,0.9137382864119891,5.323238e-06,4.061526079398001,23,0.8320137921982516,5.323238e-06,3.4451765717180005,16,0.17165067063967768,0.1562982831474549,True,True,23,16
grid4x4_c5,req16,24,16,82,5.323243323238,5.323243323238,5.323243323238,5.323243323238,5.323243323238,5.323243323238,1.0,1.0,1.9286454868787166,5.323238e-06,5.323243323238,24,2.0654262854256724,0.2677503660749399,5.323243323238,16,0.3623064680247546,0.3880014795508772,False,False,23,14
grid4x4_c5,req24,24,24,144,5.323243323238,5.323243323238,5.323243323238,5.323243323238,5.323243323238,5.323243323238,1.0,1.0,2.5978846440127845,0.33884506455618674,5.323243323238,24,2.8283608701905005,0.657961052198,5.323243323238,16,0.48802665710808696,0.5313228606033507,False,False,23,14
grid4x4_c5,req8,25,8,25,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,1.0,1.0,0.6923911981610359,3.0624031854233595e-06,3.062406247826545,20,0.40103205097053013,3.0624031854233595e-06,3.062406247826545,14,0.2260938432490597,0.13095324999913097,False,False,16,13
grid4x4_c5,req16,25,16,57,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,3.062406247826545,1.0,1.0,1.369984779286228,3.0624031854233595e-06,3.062406247826545,20,1.3726909063704424,3.0624031854233595e-06,3.062406247826545,14,0.447355663625143,0.44823932401021926,False,False,14,10
grid4x4_c5,req24,25,24,90,3.07735379735072,3.07735379735072,3.07735379735072,3.07735379735072,3.07735379735072,3.07735379735072,1.0,1.0,1.7587684604667764,3.07735072e-06,3.07735379735072,23,1.885738256797616,3.07735072e-06,3.07735379735072,16,0.5715197459521528,0.6127791540969516,False,False,19,12
grid4x4_c5,req8,26,8,37,3.690677690674,3.690677690674,3.690677690674,3.690677690674,2.790917389554,3.690677690674,0.7562072940171365,1.0,1.0242793641255923,3.690674e-06,2.790917389554,20,1.3061653892689122,3.690674e-06,3.690677690674,14,0.27753151317273006,0.35390936265430895,True,False,20,13
grid4x4_c5,req16,26,16,77,3.690677690674,3.690677690674,3.690677690674,3.690677690674,3.690677690674,3.690677690674,1.0,1.0,1.9989476479195096,0.05396251777858533,3.690677690674,24,2.2165723899677503,3.690674e-06,3.690677690674,16,0.5416207578815849,0.6005868232733579,False,False,23,14
grid4x4_c5,req24,26,24,118,3.690677690674,3.690677690674,3.690677690674,3.690677690674,3.690677690674,3.690677690674,1.0,1.0,2.3623680175998656,0.05396251777858533,3.690677690674,24,2.3968425553527504,0.08177099067400001,3.690677690674,16,0.6400905783697531,0.6494315560010425,False,False,23,14
grid4x4_c5,req8,27,8,54,3.2700892700860007,3.2700892700860007,3.2700892700860007,3.2700892700860007,3.0634763004860006,3.0634763004860006,0.9368173304961285,0.9368173304961285,1.3502190074990352,3.2700860000000003e-06,3.0634763004860006,22,1.1205825253610406,3.2700860000000003e-06,3.0634763004860006,15,0.4128997394201185,0.34267643260135533,True,True,22,15
grid4x4_c5,req16,27,16,105,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,1.0,1.0,2.209200872894287,4.243984000000001e-06,4.243988243984001,24,2.281086911286167,4.243984000000001e-06,4.243988243984001,16,0.5205483017126414,0.5374866234654835,False,False,22,13
grid4x4_c5,req24,27,24,159,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,4.243988243984001,1.0,1.0,2.462962978296145,4.243984000000001e-06,4.243988243984001,24,2.8642359591187425,4.243984000000001e-06,4.243988243984001,16,0.5803416118759235,0.6748925290212326,False,False,22,13
grid4x4_c5,req8,28,8,62,4.023552023548,4.023552023548,4.023552023548,4.023552023548,3.8565309597079995,4.023552023548,0.9584891501681841,1.0,1.8329710060923006,4.023547999999999e-06,3.8565309597079995,23,1.7850202231089722,4.023547999999999e-06,4.023552023548,16,0.4555604091521035,0.44364288386531847,True,False,23,15
grid4x4_c5,req16,28,16,127,4.023552023548,4.023552023548,4.023552023548,4.023552023548,4.023552023548,4.023552023548,1.0,1.0,2.8019680060153647,0.2575139702375314,4.023552023548,24,2.9977042087332397,4.023547999999999e-06,4.023552023548,16,0.6963916434077985,0.7450392566540847,False,False,23,14
grid4x4_c5,req24,28,24,169,4.023552023548,4.023552023548,4.023552023548,4.023552023548,4.023552023548,4.023552023548,1.0,1.0,3.2201928519742133,2.4428593398884804,4.023552023548,24,3.40550900539702,2.4428593398884804,4.023552023548,16,0.8003358309095808,0.8463936803764788,False,False,23,14
grid4x4_c5,req8,29,8,37,2.5214777814752605,2.5214777814752605,2.5214777814752605,2.5214777814752605,1.72655135011526,2.345689521475261,0.6847378798258112,0.9302836371228503,0.42606691553722276,2.5214752600000004e-06,1.72655135011526,24,0.30865722956540803,2.5214752600000004e-06,2.345689521475261,16,0.16897508225828606,0.12241124305478494,True,True,24,16
grid4x4_c5,req16,29,16,88,4.08734408734,4.08734408734,4.08734408734,4.08734408734,4.08734408734,4.08734408734,1.0,1.0,1.3402197157154312,4.08734e-06,4.08734408734,24,1.5290436417348596,4.08734e-06,4.08734408734,16,0.3278950064093165,0.3740922244522714,False,False,23,14
grid4x4_c5,req24,29,24,139,5.473453473448001,5.473453473448001,5.473453473448001,5.473453473448001,5.473453473448001,5.473453473448001,1.0,1.0,2.4886892197458406,0.6925371410145067,5.473453473448001,24,2.757712877064867,0.1731383903396267,5.473453473448001,16,0.45468354336409317,0.5038341680335224,False,False,23,14
grid4x4_c5,req8,30,8,60,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,1.0,1.0,1.8224376986827608,4.983668e-06,4.983672983668001,23,2.167916788032296,4.983668e-06,4.983672983668001,16,0.3656816377509265,0.4350038205028255,False,False,22,14
grid4x4_c5,req16,30,16,101,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,1.0,1.0,2.3511029536215413,4.983668e-06,4.983672983668001,24,2.847852417210292,4.983668e-06,4.983672983668001,16,0.47176108089883567,0.5714364539051804,False,False,23,14
grid4x4_c5,req24,30,24,140,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,4.983672983668001,1.0,1.0,3.13284545009282,4.983668e-06,4.983672983668001,24,3.3853712201859065,0.2610372606282881,4.983672983668001,16,0.6286217936769669,0.6792924076840735,False,False,23,14
grid4x4_c5,req8,31,8,32,4.30496430496,4.30496430496,4.30496430496,4.30496430496,4.30496430496,4.30496430496,1.0,1.0,1.8369755206400005,4.30496e-06,4.30496430496,10,2.0628341589600003,4.30496e-06,4.30496430496,8,0.4267109760988062,0.4791756708837954,False,False,9,6
grid4x4_c5,req16,31,16,61,4.555479555475,4.555479555475,4.555479555475,4.555479555475,4.555479555475,4.555479555475,1.0,1.0,1.8461209615550003,4.555475e-06,4.555479555475,15,2.407789197802273,4.555475e-06,4.555479555475,11,0.4052528255419873,0.5285479099359525,False,False,14,9
grid4x4_c5,req24,31,24,116,4.555479555475,4.555479555475,4.555479555475,4.555479555475,4.555479555475,4.555479555475,1.0,1.0,2.331026582341134,4.555475e-06,4.555479555475,23,2.5257205105882368,4.555475e-06,4.555479555475,16,0.5116972985949616,0.5544357031638307,False,False,22,14
